Date,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2014-06-10,5.14,64.14,5.62,69.61,3.5739999999999994,3.415,62.97,,,7.351999999999999,40.06,1.075,1032.0,960.0,1992.0,2040.0,26112.0
2014-06-11,4.585,,6.039999999999999,,3.624,3.51,62.54,,,7.314,40.059999999999995,1.0731707317073171,1056.0,984.0,2040.0,2088.0,26616.0
2014-06-12,3.8,72.91,5.93,75.55,3.65,3.4699999999999998,62.81,,,7.368,40.08,1.0232558139534884,1056.0,1032.0,2088.0,2064.0,26256.0
2014-06-13,4.57,,5.9,,3.6479999999999997,3.465,63.14,,,7.37,40.08,1.0,1032.0,1032.0,2064.0,2112.0,26040.0
2014-06-14,4.68,,6.055,,3.6159999999999997,3.46,62.66,15224.0,912.0,7.380000000000001,40.260000000000005,1.0975609756097562,1080.0,984.0,2064.0,2064.0,26376.0
2014-06-15,4.145,79.71,5.675,76.54,3.5780000000000003,3.455,63.12,,,7.354000000000001,40.1,0.9361702127659575,1056.0,1128.0,2184.0,2160.0,26088.0
2014-06-16,4.17,,5.140000000000001,,3.518,3.43,62.95,14802.0,1008.0,7.444,40.38,0.9361702127659575,1056.0,1128.0,2184.0,2160.0,25896.0
2014-06-17,3.965,72.0,5.525,76.2,3.6020000000000003,3.435,62.9,,,7.4,40.1,1.0,1056.0,1056.0,2112.0,2088.0,25872.0
2014-06-18,4.09,,6.365,,3.5799999999999996,3.4800000000000004,62.62,,,7.409999999999999,40.239999999999995,1.1,1056.0,960.0,2016.0,1968.0,25368.0
2014-06-19,4.65,73.13,6.529999999999999,73.4,3.592,3.45,63.02,,,7.372,40.08,1.375,1056.0,768.0,1824.0,1800.0,23472.0
2014-06-20,4.3149999999999995,,6.59,,3.614,3.4050000000000002,62.98,,,7.395999999999999,39.980000000000004,1.4666666666666666,1056.0,720.0,1776.0,1848.0,24120.0
2014-06-21,3.905,,6.095,,3.812,3.4400000000000004,62.45,15396.0,984.0,7.386000000000001,39.760000000000005,0.9772727272727273,1032.0,1056.0,2088.0,2112.0,24696.0
2014-06-22,4.005,74.33,6.005000000000001,69.28,3.678,3.44,62.33,,,7.42,40.0,0.9141048824593129,1011.0,1106.0,2117.0,2166.0,25329.0
2014-06-23,4.994999999999999,,7.029999999999999,,3.4760000000000004,3.465,62.81,15282.0,1056.0,7.422,40.2,0.8187702265372169,1012.0,1236.0,2248.0,2191.0,25375.0
2014-06-24,3.88,73.25,6.355,70.58,3.4859999999999998,3.45,62.23,,,6.816,40.32000000000001,0.5548135781858653,997.0,1797.0,2794.0,2223.0,25852.0
2014-06-25,6.385,,6.27,,3.4879999999999995,3.41,62.37,,,7.4860000000000015,40.50000000000001,0.5659670164917541,755.0,1334.0,2089.0,1703.0,23883.0
2014-06-26,4.875,,6.289999999999999,71.41,3.526,3.555,62.18,,,7.476000000000001,40.36,0.7311220889202541,1036.0,1417.0,2453.0,2117.0,25955.0
2014-06-27,3.7800000000000002,,6.73,,3.54,3.605,62.39,,,7.4700000000000015,40.22,0.4684563758389262,1047.0,2235.0,3282.0,2045.0,25739.0
2014-06-28,3.825,,6.64,,3.59,3.7350000000000003,62.22,15216.0,768.0,7.35,40.14,0.6271487848251334,1058.0,1687.0,2745.0,1991.0,24497.0
2014-06-29,4.8549999999999995,75.09,6.695,72.33,3.5620000000000003,3.55,61.95,,,7.388,40.019999999999996,0.8914141414141414,1059.0,1188.0,2247.0,1953.0,23574.0
2014-06-30,3.76,,6.15,,3.614,3.605,62.04,15600.0,1152.0,7.43,40.0,0.7443502824858758,1054.0,1416.0,2470.0,1971.0,24632.0
2014-07-01,4.665,68.93,6.445,73.71,3.604,3.54,62.32,,,,,0.9777777777777777,1056.0,1080.0,2136.0,1992.0,25584.0
2014-07-02,4.205,,6.574999999999999,,3.604,3.5599999999999996,62.5,,,7.295999999999999,40.28,1.2285714285714286,1032.0,840.0,1872.0,1992.0,24240.0
2014-07-03,4.855,73.36,6.445,74.87,3.604,3.4050000000000002,61.74,,,7.296666666666667,,1.0714285714285714,1080.0,1008.0,2088.0,2184.0,23904.0
2014-07-04,3.85,,6.220000000000001,,3.652,3.45,62.46,,,7.323333333333333,,0.9333333333333333,1008.0,1080.0,2088.0,2232.0,25608.0
2014-07-05,4.655,,6.425,,3.652,3.38,62.81,14134.0,1200.0,7.356,40.099999999999994,1.05,1008.0,960.0,1968.0,2088.0,26232.0
2014-07-06,4.355,74.6,4.895,74.21,3.72,3.6,62.9,,,7.28,,0.8301886792452831,1056.0,1272.0,2328.0,2136.0,24744.0
2014-07-07,5.595,,6.3,,3.72,3.625,62.5,14324.0,1272.0,7.336,40.160000000000004,1.2222222222222223,1056.0,864.0,1920.0,2040.0,25344.0
2014-07-08,4.445,73.54,6.725,76.56,3.6120000000000005,3.82,62.77,,,7.289999999999999,,1.1428571428571428,1152.0,1008.0,2160.0,1872.0,25128.0
2014-07-09,5.015000000000001,,6.555,,3.0933333333333337,3.535,63.34,,,7.3740000000000006,40.239999999999995,1.5,1152.0,768.0,1920.0,1536.0,22200.0
2014-07-10,3.605,75.61,5.335,77.56,3.0450000000000004,3.485,63.28,,,7.383333333333333,,1.2702702702702702,1128.0,888.0,2016.0,1584.0,20688.0
2014-07-11,4.3,,5.0649999999999995,,3.0450000000000004,3.25,63.71,,,7.376666666666666,,1.1944444444444444,1032.0,864.0,1896.0,1920.0,20856.0
2014-07-12,4.3,,6.76,,3.0900000000000003,3.165,63.32,13988.333333333334,1120.0,7.158333333333332,39.38333333333333,1.1944444444444444,1032.0,864.0,1896.0,2112.0,21120.0
2014-07-13,4.74,77.44,5.535,76.9,2.8966666666666665,3.135,63.8,,,7.1675,,1.2285714285714286,1032.0,840.0,1872.0,2064.0,19968.0
2014-07-14,4.404999999999999,,5.539999999999999,,2.9966666666666666,3.0700000000000003,63.54,13358.333333333334,1360.0,7.2,40.15,1.1944444444444444,1032.0,864.0,1896.0,2040.0,20352.0
2014-07-15,4.07,73.45,4.955,77.6,3.1300000000000003,3.225,63.93,,,7.07,,,,,,,
2014-07-16,4.95,,5.609999999999999,,3.098333333333333,2.945,64.36,,,7.164999999999999,40.25,,,,,,
2014-07-17,4.625,70.65,5.37,78.77,3.1333333333333333,3.125,64.25,,,7.0775,,,,,,,
2014-07-18,4.55,,5.225,,3.153333333333333,3.125,64.25,,,7.1,,,,,,,
2014-07-19,3.84,,5.775,,3.168333333333333,3.215,64.83,12811.666666666666,1480.0,7.2316666666666665,40.55,,,,,,
2014-07-20,3.575,77.02,5.36,77.49,3.116666666666667,3.1950000000000003,64.38,,,7.115,,,,,,,
2014-07-21,3.995,,5.78,,3.1533333333333338,3.1500000000000004,64.85,13996.666666666666,1520.0,7.211666666666666,40.35,,,,,,
2014-07-22,4.37,69.54,4.805,78.41,3.14,3.0999999999999996,64.52,,,7.140000000000001,,,,,,,
2014-07-23,4.359999999999999,,4.66,,3.1566666666666663,3.1950000000000003,65.44,,,7.27,40.36666666666667,,,,,,
2014-07-24,3.4400000000000004,76.4,4.57,78.06,3.0933333333333337,3.13,64.54,,,7.1325,,,,,,,
2014-07-25,4.47,,4.8,,3.108333333333333,2.8600000000000003,64.3,,,7.12,,,,,,,
2014-07-26,3.94,,4.82,,3.1199999999999997,2.895,65.58,13575.0,1260.0,7.178333333333334,40.28333333333334,,,,,,
2014-07-27,3.7350000000000003,77.28,5.53,77.34,3.158333333333333,3.035,65.18,,,7.1775,,,,,,,
2014-07-28,3.9800000000000004,,3.6799999999999997,,3.186666666666667,3.105,64.81,14006.666666666666,1240.0,7.253333333333334,40.63333333333333,,,,,,
2014-07-29,4.115,73.59,5.66,77.4,3.14,3.0949999999999998,64.69,,,7.1825,,,,,,,
2014-07-30,4.24,,5.795,,3.105,3.135,66.16,,,7.156666666666666,40.583333333333336,,,,,,
2014-07-31,4.005,75.89,6.59,76.69,3.1183333333333336,3.125,65.24,,,7.165000000000001,,,,,,,
2014-08-01,3.6,,5.25,,3.1149999999999998,3.0,65.0,,,7.341666666666666,40.4,0.9565217391304348,1056.0,1104.0,2160.0,2208.0,27624.0
2014-08-02,3.615,,5.22,,3.1149999999999998,3.12,65.18,13955.0,1420.0,7.341666666666666,40.4,2.3333333333333335,1008.0,432.0,1440.0,1968.0,17616.0
2014-08-03,4.45,76.61,4.345,76.68,3.1149999999999998,3.0300000000000002,65.48,,,7.341666666666666,40.266666666666666,1.8695652173913044,1032.0,552.0,1584.0,1968.0,17472.0
2014-08-04,4.32,,5.705,,3.1283333333333325,3.09,66.3,14865.0,1460.0,7.191666666666666,40.43333333333333,1.5172413793103448,1056.0,696.0,1752.0,2016.0,17904.0
2014-08-05,3.7350000000000003,73.26,6.365,77.36,3.1283333333333325,3.075,66.29,,,7.191666666666666,40.43333333333333,1.3548387096774193,1008.0,744.0,1752.0,1992.0,18552.0
2014-08-06,3.62,,5.529999999999999,,3.266666666666666,3.055,66.04,,,7.216666666666668,34.666666666666664,1.6296296296296295,1056.0,648.0,1704.0,1920.0,21336.0
2014-08-07,4.445,70.94,6.315,77.51,3.266666666666666,3.04,65.92,,,7.216666666666668,34.666666666666664,1.5357142857142858,1032.0,672.0,1704.0,1920.0,23856.0
2014-08-08,4.5,,6.0,,3.266666666666666,3.04,65.92,,,7.216666666666668,34.666666666666664,1.4193548387096775,1056.0,744.0,1800.0,2040.0,25272.0
2014-08-09,4.68,,5.73,,3.1216666666666666,3.0949999999999998,65.44,14000.0,1014.0,7.368333333333333,40.46666666666666,1.4333333333333333,1032.0,720.0,1752.0,1872.0,25224.0
2014-08-10,4.865,67.4,5.505,76.27,3.1216666666666666,3.105,64.89,,,7.368333333333333,40.46666666666666,1.4666666666666666,1056.0,720.0,1776.0,1944.0,23232.0
2014-08-11,3.99,,6.125,,3.17,3.2,65.4,14206.666666666666,880.0,7.31,40.21666666666667,1.4482758620689655,1008.0,696.0,1704.0,1872.0,22968.0
2014-08-12,3.79,74.01,5.51,77.74,3.17,3.0999999999999996,65.11,,,7.31,40.18,1.6296296296296295,1056.0,648.0,1704.0,1872.0,23280.0
2014-08-13,4.045,,5.64,,3.135,3.145,65.37,,,7.383333333333334,40.26,1.34375,1032.0,768.0,1800.0,1920.0,23880.0
2014-08-14,3.01,71.34,6.605,78.38,3.135,3.09,65.41,,,7.383333333333334,40.26,1.1891891891891893,1056.0,888.0,1944.0,2088.0,23664.0
2014-08-15,3.6399999999999997,,5.4,,3.135,2.99,65.07,,,7.383333333333334,40.26,1.1388888888888888,984.0,864.0,1848.0,2016.0,23760.0
2014-08-16,4.085,,4.855,,3.141666666666667,3.06,65.3,14075.0,960.0,7.285,40.36,1.3333333333333333,1056.0,792.0,1848.0,1968.0,23136.0
2014-08-17,3.6399999999999997,75.97,5.8100000000000005,77.0,3.141666666666667,3.175,65.35,,,7.285,40.36,1.3333333333333333,1056.0,792.0,1848.0,1968.0,23232.0
2014-08-18,4.404999999999999,,5.43,,3.143333333333333,3.145,65.31,14298.333333333334,1080.0,7.266666666666666,40.160000000000004,1.2647058823529411,1032.0,816.0,1848.0,2064.0,22608.0
2014-08-19,4.58,74.06,5.265000000000001,77.49,3.143333333333333,3.18,64.72,,,7.266666666666666,40.160000000000004,1.34375,1032.0,768.0,1800.0,1920.0,21936.0
2014-08-20,3.8499999999999996,,6.4,,3.1199999999999997,3.08,65.17,,,7.576666666666668,40.2,1.303030303030303,1032.0,792.0,1824.0,1968.0,21984.0
2014-08-21,4.24,75.34,5.095,77.97,3.1199999999999997,3.105,65.64,,,7.576666666666668,40.220000000000006,1.2579075425790753,1034.0,822.0,1856.0,1927.0,22835.0
2014-08-22,4.2,,5.0,,3.1199999999999997,3.105,65.64,,,7.576666666666668,40.220000000000006,1.2647058823529411,1032.0,816.0,1848.0,1992.0,21720.0
2014-08-23,4.125,,5.4350000000000005,,3.135,3.115,65.64,14831.666666666666,960.0,7.151666666666666,40.3,1.2647058823529411,1032.0,816.0,1848.0,2016.0,22008.0
2014-08-24,4.325,71.07,5.505,76.89,3.135,3.09,65.23,,,7.390000000000001,40.14,1.2285714285714286,1032.0,840.0,1872.0,2088.0,22536.0
2014-08-25,3.755,,5.609999999999999,,3.0766666666666667,3.0549999999999997,66.14,14338.333333333334,960.0,7.3933333333333335,40.17999999999999,1.2571428571428571,1056.0,840.0,1896.0,2040.0,22128.0
2014-08-26,3.95,71.62,5.18,78.36,3.0766666666666667,3.0549999999999997,65.32,,,7.415,40.17999999999999,1.4193548387096775,1056.0,744.0,1800.0,1968.0,22032.0
2014-08-27,3.565,,5.385,,3.1233333333333335,3.08,65.62,,,7.425,40.239999999999995,1.4666666666666666,1056.0,720.0,1776.0,1944.0,21888.0
2014-08-28,4.085,71.45,5.675,78.9,3.066666666666667,3.0549999999999997,66.25,,,7.408333333333334,40.239999999999995,1.5172413793103448,1056.0,696.0,1752.0,1872.0,21624.0
2014-08-29,4.0,,5.7,,3.016666666666667,3.0,66.2,,,7.423333333333333,40.239999999999995,1.5172413793103448,1056.0,696.0,1752.0,1848.0,21360.0
2014-08-30,3.5599999999999996,,5.605,,3.141666666666667,3.115,66.05,14161.666666666666,1100.0,7.418333333333333,40.52,1.5714285714285714,1056.0,672.0,1728.0,1848.0,21168.0
2014-08-31,4.105,72.35,5.355,78.42,3.15,3.075,66.52,,,7.426666666666667,40.32,1.4666666666666666,1056.0,720.0,1776.0,1824.0,20640.0
2014-09-01,3.455,,5.885,,3.145,3.0949999999999998,66.52,14275.0,980.0,7.421666666666667,40.583333333333336,1.3636363636363635,1080.0,792.0,1872.0,2016.0,19272.0
2014-09-02,3.6599999999999997,73.31,5.515000000000001,,3.15,3.075,66.75,,,7.430000000000001,40.583333333333336,1.4838709677419355,1104.0,744.0,1848.0,1968.0,18936.0
2014-09-03,4.415,,5.665,,3.09,3.065,66.22,,,7.428333333333332,40.36666666666667,1.5,1080.0,720.0,1800.0,1944.0,21384.0
2014-09-04,3.985,,5.89,,3.09,3.045,66.0,,,7.341666666666668,40.11666666666667,1.5172413793103448,1056.0,696.0,1752.0,2016.0,17904.0
2014-09-05,4.15,,5.9,,3.09,3.045,66.0,,,7.356666666666666,39.9,1.3548387096774193,1008.0,744.0,1752.0,1992.0,18552.0
2014-09-06,4.99,,5.890000000000001,,3.125,3.035,66.57,13356.666666666666,1120.0,7.378333333333334,40.016666666666666,1.6296296296296295,1056.0,648.0,1704.0,1920.0,21336.0
2014-09-07,4.18,73.32,6.265,78.27,3.125,3.125,65.83,,,7.4316666666666675,40.333333333333336,1.4193548387096775,1056.0,744.0,1800.0,1968.0,22608.0
2014-09-08,5.48,,6.135,,3.22,3.115,66.8,13438.333333333334,1260.0,7.435,40.416666666666664,1.3636363636363635,1080.0,792.0,1872.0,2016.0,22536.0
2014-09-09,4.34,71.94,5.645,77.57,3.22,3.13,66.18,,,7.391666666666667,40.13333333333333,1.4333333333333333,1032.0,720.0,1752.0,1872.0,25224.0
2014-09-10,4.16,,5.925,,3.1966666666666668,3.16,65.09,,,7.39,40.083333333333336,1.4666666666666666,1056.0,720.0,1776.0,1944.0,23232.0
2014-09-11,3.625,71.57,4.725,77.85,3.1966666666666668,3.135,66.12,,,7.3933333333333335,40.16666666666667,1.4482758620689655,1008.0,696.0,1704.0,1872.0,22968.0
2014-09-12,3.625,,4.6,,3.1966666666666668,3.135,66.12,,,7.416666666666667,40.13333333333333,1.25,1080.0,864.0,1944.0,2280.0,26256.0
2014-09-13,3.6850000000000005,,4.744999999999999,,3.215,3.225,65.82,15021.666666666666,1240.0,7.435,40.21666666666666,1.375,1056.0,768.0,1824.0,2088.0,22464.0
2014-09-14,3.965,,5.5600000000000005,,3.215,3.1900000000000004,65.38,,,7.435,40.1,1.2162162162162162,1080.0,888.0,1968.0,2232.0,22464.0
2014-09-15,3.875,,5.6,,3.186666666666667,3.23,66.07,14671.666666666666,1260.0,7.44,40.35,1.3235294117647058,1080.0,816.0,1896.0,2136.0,22200.0
2014-09-16,4.865,68.51,6.29,77.94,3.1333333333333333,3.205,66.13,,,7.406666666666666,40.416666666666664,1.6071428571428572,1080.0,672.0,1752.0,2064.0,22056.0
2014-09-17,3.59,,5.73,,3.2133333333333334,3.09,66.1,,,7.373333333333334,39.93333333333334,1.3235294117647058,1080.0,816.0,1896.0,2136.0,23016.0
2014-09-18,3.4499999999999997,,5.195,,3.216666666666667,3.2350000000000003,66.62,,,7.37,39.93333333333334,1.0975609756097562,1080.0,984.0,2064.0,2376.0,24456.0
2014-09-19,3.5,,5.0,,3.216666666666667,3.2,66.6,,,7.361666666666667,39.93333333333334,1.0,1080.0,1080.0,2160.0,2448.0,25392.0
2014-09-20,4.105,,5.585,,3.233333333333334,3.1950000000000003,66.56,14313.333333333334,1040.0,7.353333333333334,40.0,1.40625,1080.0,768.0,1848.0,2136.0,25152.0
2014-09-21,3.005,73.38,4.96,,3.233333333333334,3.205,66.49,,,7.3566666666666665,40.0,1.4193548387096775,1056.0,744.0,1800.0,2112.0,23424.0
2014-09-22,3.845,,5.095,,3.261666666666667,3.16,66.21,14328.333333333334,1180.0,7.346666666666667,40.0,1.3636363636363635,1080.0,792.0,1872.0,2112.0,24576.0
2014-09-23,5.055,,5.365,,3.261666666666667,3.1550000000000002,66.87,,,7.3500000000000005,40.0,1.2941176470588236,1056.0,816.0,1872.0,2136.0,23736.0
2014-09-24,5.255,,5.385,,3.223333333333333,3.175,66.75,,,7.351666666666667,40.083333333333336,1.4666666666666666,1056.0,720.0,1776.0,2112.0,24720.0
2014-09-25,3.45,,4.4350000000000005,,3.223333333333333,3.16,66.3,,,7.3566666666666665,40.083333333333336,1.4516129032258065,1080.0,744.0,1824.0,2112.0,24720.0
2014-09-26,3.75,,4.5,,3.223333333333333,3.16,66.3,,,7.359999999999999,40.083333333333336,1.40625,1080.0,768.0,1848.0,2064.0,24528.0
2014-09-27,5.035,,5.255,,3.183333333333333,3.2350000000000003,66.45,14420.0,920.0,7.363333333333333,39.916666666666664,1.3333333333333333,1056.0,792.0,1848.0,2160.0,25152.0
2014-09-28,3.965,71.94,5.135,77.65,3.1766666666666663,3.2750000000000004,66.75,,,7.364999999999999,39.916666666666664,1.2857142857142858,1080.0,840.0,1920.0,2136.0,26016.0
2014-09-29,4.27,,5.155,,3.22,3.165,65.66,13340.0,1120.0,7.373333333333334,39.9,1.2162162162162162,1080.0,888.0,1968.0,2328.0,26328.0
2014-09-30,3.915,,4.41,,3.183333333333333,3.1950000000000003,66.26,,,7.38,39.9,1.2162162162162162,1080.0,888.0,1968.0,2280.0,26880.0
2014-10-01,3.96,,5.4,,3.2950000000000004,3.2649999999999997,66.0,,,7.243333333333333,41.666666666666664,1.3636363636363635,1080.0,792.0,1872.0,2208.0,26328.0
2014-10-02,3.395,,5.494999999999999,,,3.1550000000000002,66.15,,,7.245,41.666666666666664,1.4838709677419355,1104.0,744.0,1848.0,2160.0,25392.0
2014-10-03,,,,,,,,,,7.246666666666666,41.5,1.5,1080.0,720.0,1800.0,2112.0,25848.0
2014-10-04,4.449999999999999,,6.305,,3.22,3.19,66.0,14796.666666666666,1120.0,7.25,41.5,1.6428571428571428,1104.0,672.0,1776.0,2016.0,25728.0
2014-10-05,,,,,,,,,,7.260000000000001,41.333333333333336,1.4375,1104.0,768.0,1872.0,2088.0,25584.0
2014-10-06,3.88,71.82,4.795,78.89,3.2566666666666664,3.24,65.88,14401.666666666666,1120.0,7.253333333333333,41.0,1.40625,1080.0,768.0,1848.0,2136.0,24912.0
2014-10-07,4.390000000000001,,4.515,,,3.245,66.2,,,7.256666666666667,40.833333333333336,1.3529411764705883,1104.0,816.0,1920.0,2184.0,25224.0
2014-10-08,3.95,,4.33,,3.248333333333333,3.235,65.91,,,7.255,40.833333333333336,1.3333333333333333,1056.0,792.0,1848.0,2184.0,24312.0
2014-10-09,4.42,,4.955,,,3.205,66.4,,,7.255,40.833333333333336,1.4838709677419355,1104.0,744.0,1848.0,2112.0,24864.0
2014-10-10,,,,,,,,,,7.253333333333333,40.833333333333336,1.5333333333333334,1104.0,720.0,1824.0,2016.0,25320.0
2014-10-11,3.8550000000000004,,4.715,,3.2566666666666664,3.245,66.02,14461.666666666666,1120.0,7.25,40.666666666666664,1.4375,1104.0,768.0,1872.0,2112.0,26136.0
2014-10-12,4.5,73.92,4.74,79.21,,3.25,66.66,,,7.25,40.0,1.5333333333333334,1104.0,720.0,1824.0,2016.0,25560.0
2014-10-13,,,,,,,,,,7.251666666666665,40.5,1.4516129032258065,1080.0,744.0,1824.0,2136.0,28536.0
2014-10-14,4.005,72.46,4.85,80.01,,3.21,66.94,,,7.25,40.333333333333336,1.4375,1104.0,768.0,1872.0,2040.0,27072.0
2014-10-15,3.8899999999999997,,5.115,,3.2199999999999993,3.2699999999999996,66.81,,,7.256666666666668,40.666666666666664,1.46875,1128.0,768.0,1896.0,2208.0,25128.0
2014-10-16,3.55,,5.574999999999999,,,3.26,67.13,,,7.260000000000001,40.833333333333336,1.5161290322580645,1128.0,744.0,1872.0,2064.0,25176.0
2014-10-17,,,,,,,,,,7.260000000000001,40.333333333333336,1.3714285714285714,1152.0,840.0,1992.0,2256.0,25464.0
2014-10-18,4.255,,5.255000000000001,,3.1749999999999994,3.175,66.59,13588.333333333334,1220.0,7.258333333333333,40.166666666666664,1.5,1080.0,720.0,1800.0,2040.0,27360.0
2014-10-19,4.18,70.17,5.24,80.25,,3.215,67.16,,,7.258333333333333,40.166666666666664,1.5666666666666667,1128.0,720.0,1848.0,2088.0,25800.0
2014-10-20,4.29,,5.130000000000001,,3.215,3.24,67.48,14301.666666666666,980.0,7.260000000000001,39.5,1.5862068965517242,1104.0,696.0,1800.0,1968.0,24528.0
2014-10-21,3.57,71.97,5.29,80.37,,3.2,67.23,,,7.260000000000001,39.5,1.4375,1104.0,768.0,1872.0,2160.0,28464.0
2014-10-22,5.050000000000001,,5.42,,3.2099999999999995,3.21,67.26,,,7.261666666666666,39.166666666666664,1.3823529411764706,1128.0,816.0,1944.0,2232.0,27024.0
2014-10-23,4.99,,5.65,,,3.1950000000000003,66.52,,,7.213333333333334,42.0,1.2941176470588236,1056.0,816.0,1872.0,2136.0,23736.0
2014-10-24,,,,,,,,,,7.251666666666666,39.333333333333336,1.3333333333333333,1152.0,864.0,2016.0,2424.0,22632.0
2014-10-25,5.484999999999999,,5.335,,3.285,3.22,66.3,16683.333333333332,1080.0,7.249999999999999,39.0,1.3823529411764706,1128.0,816.0,1944.0,2376.0,21456.0
2014-10-26,4.175000000000001,69.65,5.58,79.97,,3.245,66.72,,,7.251666666666666,38.833333333333336,1.6071428571428572,1080.0,672.0,1752.0,2088.0,26328.0
2014-10-27,3.925,,5.4399999999999995,,3.2616666666666667,3.205,66.46,,,7.245,38.833333333333336,1.7777777777777777,1152.0,648.0,1800.0,2112.0,27072.0
2014-10-28,3.0,,4.904999999999999,,,,,,,7.240000000000001,38.833333333333336,1.5666666666666667,1128.0,720.0,1848.0,2136.0,25488.0
2014-10-29,,,,,,,,,,7.218333333333334,38.666666666666664,1.5862068965517242,1104.0,696.0,1800.0,2160.0,25320.0
2014-10-30,,,,,,,,,,7.210000000000001,39.166666666666664,1.7142857142857142,1152.0,672.0,1824.0,2112.0,23664.0
2014-10-31,,,,,,,,,,7.21,39.166666666666664,1.7142857142857142,1152.0,672.0,1824.0,2112.0,24480.0
2014-11-01,3.67,,5.470000000000001,,3.223333333333333,3.25,66.89,15261.666666666666,1140.0,7.323333333333334,37.24,1.8076923076923077,1128.0,624.0,1752.0,2016.0,26568.0
2014-11-02,4.5649999999999995,67.85,5.505000000000001,80.73,,3.215,66.24,,,,,1.7777777777777777,1152.0,648.0,1800.0,2136.0,29568.0
2014-11-03,,,,,,,,,,,,1.7777777777777777,1152.0,648.0,1800.0,2088.0,32352.0
2014-11-04,,,,,,,,,,,,1.7407407407407407,1128.0,648.0,1776.0,2088.0,35088.0
2014-11-05,3.995,,6.465,,3.235,3.2300000000000004,66.48,15120.0,1080.0,7.361666666666667,37.3,1.92,1152.0,600.0,1752.0,1992.0,37608.0
2014-11-06,3.735,,5.484999999999999,,,3.205,66.59,,,,,2.0,1152.0,576.0,1728.0,1920.0,33936.0
2014-11-07,,,,,,,,,,,,1.9583333333333333,1128.0,576.0,1704.0,1968.0,31488.0
2014-11-08,3.925,,5.66,,3.2249999999999996,3.24,66.28,14520.0,1180.0,7.414999999999999,37.5,2.090909090909091,1104.0,528.0,1632.0,1896.0,28080.0
2014-11-09,3.605,74.93,5.449999999999999,81.18,,3.2350000000000003,66.95,,,,,1.7307692307692308,1080.0,624.0,1704.0,1848.0,27312.0
2014-11-10,4.075,,5.53,,3.2066666666666666,3.1950000000000003,65.71,14043.333333333334,920.0,7.315,37.42,1.84,1104.0,600.0,1704.0,1920.0,27456.0
2014-11-11,3.395,75.85,5.675,80.67,,3.1950000000000003,66.5,,,,,2.090909090909091,1104.0,528.0,1632.0,1824.0,28848.0
2014-11-12,3.6500000000000004,,5.945,,3.196,3.2350000000000003,66.35,,,7.359999999999999,37.46,2.5555555555555554,1104.0,432.0,1536.0,1656.0,29472.0
2014-11-13,3.87,,5.984999999999999,,3.24,3.1799999999999997,66.43,,,,,1.375,1056.0,768.0,1824.0,2088.0,22464.0
2014-11-14,,,,,,,,,,,,2.9375,1128.0,384.0,1512.0,1608.0,27408.0
2014-11-15,3.0999999999999996,,5.890000000000001,,3.2016666666666667,3.185,67.05,15638.333333333334,1120.0,7.403333333333333,37.3,2.9375,1128.0,384.0,1512.0,1608.0,27240.0
2014-11-16,3.4400000000000004,76.32,5.92,83.57,,3.135,67.23,,,,,3.357142857142857,1128.0,336.0,1464.0,1608.0,26640.0
2014-11-17,3.68,,5.915,,3.1316666666666664,3.08,67.29,14798.333333333334,1160.0,7.426666666666667,37.58,2.875,1104.0,384.0,1488.0,1584.0,27120.0
2014-11-18,3.905,76.88,5.455,83.76,,3.07,67.4,,,,,2.6470588235294117,1080.0,408.0,1488.0,1680.0,27792.0
2014-11-19,5.225,,5.51,,3.1833333333333336,3.0,67.3,,,7.346666666666667,37.62,2.8125,1080.0,384.0,1464.0,1608.0,30480.0
2014-11-20,4.34,71.41,5.17,,,3.08,67.67,,,,,1.5862068965517242,1104.0,696.0,1800.0,1968.0,24528.0
2014-11-21,,,,,,,,,,,,1.4375,1104.0,768.0,1872.0,2160.0,28464.0
2014-11-22,4.48,,6.025,,3.151666666666667,3.13,67.9,15173.333333333334,1140.0,7.571666666666665,37.46,2.611111111111111,1128.0,432.0,1560.0,1704.0,30888.0
2014-11-23,4.645,74.3,6.109999999999999,75.41,,3.145,67.11,,,,,2.2,1056.0,480.0,1536.0,1728.0,31920.0
2014-11-24,4.26,,5.57,,3.0916666666666663,3.0949999999999998,67.79,14480.0,1080.0,,,2.35,1128.0,480.0,1608.0,1848.0,30864.0
2014-11-25,3.73,75.89,5.3,83.06,,3.12,68.14,,,,,2.35,1128.0,480.0,1608.0,1800.0,35040.0
2014-11-26,3.515,,5.405,,3.141666666666667,3.12,67.87,,,7.471666666666668,37.3,2.473684210526316,1128.0,456.0,1584.0,1752.0,34200.0
2014-11-27,4.08,,5.615,,,3.08,68.57,,,,,2.35,1128.0,480.0,1608.0,1800.0,32112.0
2014-11-28,,,5.66,81.98,,,,,,,,1.9166666666666667,1104.0,576.0,1680.0,1944.0,36984.0
2014-11-29,4.865,,5.57,,3.1566666666666663,3.065,67.47,12838.333333333334,840.0,7.241666666666667,37.42,1.9583333333333333,1128.0,576.0,1704.0,1992.0,36312.0
