,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d),Pre_DS_eff(%)
2014-04-21,4.25,72.36600000000001,5.465,77.837,3.446,3.28,64.48,15146.0,1368.0,7.438,40.0,1.3333333333333333,1056.0,792.0,1848.0,2328.0,28560.0,3.326564
2014-04-22,3.65,70.36,5.365,79.42,3.3540000000000005,3.255,63.46,13713.766666666666,1037.6,7.438000000000001,40.260000000000005,1.5714285714285714,1056.0,672.0,1728.0,2256.0,29976.0,3.227147
2014-04-23,5.325,73.248,5.86,78.122,3.276,3.24,64.44,13663.5,1088.8,7.406000000000001,40.04,1.3333333333333333,1056.0,792.0,1848.0,2112.0,32376.0,3.2852635
2014-04-24,5.2125,68.524,5.8825,78.0885,3.3400000000000003,3.2625,63.64,14043.9,1150.0,7.385,40.09,1.2587719298245612,1068.0,852.0,1920.0,2172.0,31548.0,3.3720229
2014-04-25,5.1,63.8,5.904999999999999,78.05499999999999,3.404000000000001,3.285,62.84,14424.3,1211.2,7.364,40.14,1.1842105263157894,1080.0,912.0,1992.0,2232.0,30720.0,3.3685763
2014-04-26,5.9,73.54100000000001,5.445,78.54400000000001,3.476,3.355,63.24,14732.0,1032.0,7.358,40.14,1.40625,1080.0,768.0,1848.0,1968.0,26184.0,3.350941
2014-04-27,4.62,74.525,5.09,78.513,3.4799999999999995,3.355,63.79,13939.4,1172.8,7.354000000000001,40.22,1.2222222222222223,1056.0,864.0,1920.0,2088.0,28992.0,3.383767
2014-04-28,5.25,74.38000000000001,5.365,77.735,3.59,3.3,63.16,16402.0,1104.0,7.353999999999999,40.16,1.1282051282051282,1056.0,936.0,1992.0,2256.0,29256.0,3.4150667
2014-04-29,4.9875,73.82400000000001,5.385,77.72999999999999,3.517,3.375,62.875,15094.75,1078.4,7.347999999999999,40.14,1.0423634336677816,1056.0,1020.0,2076.0,2364.0,28356.0,3.4178917
2014-04-30,4.725,73.268,5.405,77.725,3.444,3.45,62.59,13787.5,1052.8,7.342,40.120000000000005,0.9565217391304348,1056.0,1104.0,2160.0,2472.0,27456.0,3.4285989
2014-05-01,3.72,72.62,6.234999999999999,75.64,3.464,3.315,62.66,13770.066666666666,1075.2,7.304,37.43333333333333,1.1578947368421053,1056.0,912.0,1968.0,2112.0,27576.0,3.4298885
2014-05-02,5.765000000000001,73.372,5.755,77.76,3.492,3.325,63.37,14089.7,1143.6,7.366,37.24999999999999,1.1944444444444444,1032.0,864.0,1896.0,2112.0,28128.0,3.434087
2014-05-03,5.635,73.81200000000001,6.445,78.506,3.4620000000000006,3.29,62.89,15294.0,1152.0,7.286,37.68333333333333,1.375,1056.0,768.0,1824.0,2040.0,29328.0,3.3926282
2014-05-04,5.151666666666666,73.10133333333334,6.121666666666667,77.914,3.5346666666666673,3.355,62.74666666666667,14798.311111111112,1118.2666666666667,7.3340000000000005,37.55,1.357843137254902,1064.0,784.0,1848.0,2024.0,28776.0,3.4164438
2014-05-05,4.668333333333334,72.39066666666668,5.798333333333333,77.322,3.6073333333333335,3.4200000000000004,62.60333333333333,14302.622222222222,1084.5333333333333,7.382000000000001,37.416666666666664,1.3406862745098038,1072.0,800.0,1872.0,2008.0,28224.0,3.4194825
2014-05-06,4.1850000000000005,71.68,5.475,76.73,3.68,3.4850000000000003,62.46,13806.933333333334,1050.8,7.4300000000000015,37.28333333333333,1.3235294117647058,1080.0,816.0,1896.0,1992.0,27672.0,3.4226234
2014-05-07,4.4750000000000005,70.31,5.6575,76.86500000000001,3.6000000000000005,3.45,62.24,13832.166666666668,1049.0,7.370000000000001,37.491666666666674,1.1736694677871147,1056.0,912.0,1968.0,2076.0,27624.0,3.428496
2014-05-08,4.765000000000001,68.94,5.84,77.0,3.5200000000000005,3.415,62.02,13857.4,1047.2,7.31,37.70000000000001,1.0238095238095235,1032.0,1008.0,2040.0,2160.0,27576.0,3.4476757
2014-05-09,5.125,73.62899999999999,5.995,77.477,3.5200000000000005,3.395,62.33,13573.133333333331,1060.4,7.347999999999999,37.45,1.2222222222222223,1056.0,864.0,1920.0,2088.0,27720.0,3.4537978
2014-05-10,6.605,72.36600000000001,5.745,77.837,3.644,3.365,62.22,15396.0,1248.0,7.314000000000002,37.7,1.1578947368421053,1056.0,912.0,1968.0,2016.0,28632.0,3.4029436
2014-05-11,6.2475000000000005,73.33200000000001,6.0425,78.1095,3.598,3.3975,62.3,15616.0,1236.0,7.313000000000001,37.88333333333333,1.1900584795321638,1056.0,888.0,1944.0,2016.0,27648.0,3.4603887
2014-05-12,5.890000000000001,74.298,6.34,78.38199999999999,3.552,3.43,62.38,15836.0,1224.0,7.312,38.06666666666666,1.2222222222222223,1056.0,864.0,1920.0,2016.0,26664.0,3.460956
2014-05-13,4.640000000000001,70.79,6.265000000000001,76.28,3.56,3.395,61.94,13737.333333333332,1056.0,7.345999999999999,37.74999999999999,1.2162162162162162,1080.0,888.0,1968.0,2064.0,27816.0,3.4543653
2014-05-14,4.175,73.036,6.13,77.79,3.656,3.34,62.43,14028.366666666665,1103.6,7.434,37.71666666666667,1.1842105263157894,1080.0,912.0,1992.0,2088.0,28128.0,3.4594443
2014-05-15,5.605,63.64,4.745,76.29,3.592,3.37,61.78,14253.966666666669,1232.8,7.390000000000001,37.5,1.1842105263157894,1080.0,912.0,1992.0,2040.0,30792.0,3.3849201
2014-05-16,6.46,75.203,5.625,75.66,3.5740000000000003,3.395,61.97,14067.466666666665,1140.0,7.334,38.03333333333333,1.0,1056.0,1056.0,2112.0,2208.0,29616.0,3.420653
2014-05-17,4.69,74.797,6.199999999999999,78.387,3.526,3.42,61.52,16040.0,984.0,7.32,37.43333333333334,0.8461538461538461,1056.0,1248.0,2304.0,2304.0,30192.0,3.4640892
2014-05-18,5.285,73.97,6.33,75.76,3.522,3.52,61.65,13688.733333333332,1031.2,7.386,37.76666666666666,1.0476190476190477,1056.0,1008.0,2064.0,2064.0,27696.0,3.4655464
2014-05-19,4.495,74.72,5.665,77.82,3.53,3.4850000000000003,61.69,14814.966666666665,1206.4,7.416000000000001,37.88333333333333,1.0,1056.0,1056.0,2112.0,2112.0,29712.0,3.4503205
2014-05-20,4.18,74.6,5.785,76.12,3.5700000000000003,3.42,61.82,13953.833333333334,1157.6,7.394,37.6,0.88,1056.0,1200.0,2256.0,2232.0,28824.0,3.4559672
2014-05-21,5.315,74.72,5.925,77.82,3.538,3.4400000000000004,62.34,14316.266666666666,1108.0,7.4,37.583333333333336,0.9777777777777776,1056.0,1080.0,2136.0,2160.0,29712.0,3.4641805
2014-05-22,4.79,70.7,6.135,76.92,3.668,3.3150000000000004,62.92,13947.2,1139.6,7.444,37.083333333333336,1.0232558139534884,1056.0,1032.0,2088.0,2112.0,28392.0,3.4730515
2014-05-23,5.5375,72.334,6.2225,77.35050000000001,3.5860000000000003,3.41,62.900000000000006,14789.6,1181.8,7.423,37.225,1.0116279069767442,1056.0,1044.0,2100.0,2112.0,28704.0,3.4730515
2014-05-24,6.285,73.96799999999999,6.31,77.781,3.504,3.505,62.88,15632.0,1224.0,7.402000000000001,37.36666666666667,1.0,1056.0,1056.0,2112.0,2112.0,29016.0,3.4721372
2014-05-25,5.523333333333333,73.282,6.359999999999999,77.80466666666668,3.5393333333333334,3.5366666666666666,62.53,14861.31111111111,1167.7333333333333,7.414666666666667,37.516666666666666,1.0077519379844961,1056.0,1048.0,2104.0,2088.0,28344.0,3.4730515
2014-05-26,4.761666666666667,72.59599999999999,6.41,77.82833333333333,3.5746666666666664,3.5683333333333334,62.18,14090.62222222222,1111.4666666666667,7.427333333333334,37.66666666666667,1.0155038759689923,1056.0,1040.0,2096.0,2064.0,27672.0,3.467474
2014-05-27,4.0,71.91,6.46,77.852,3.61,3.6,61.83,13319.93333333333,1055.2,7.44,37.81666666666667,1.0232558139534884,1056.0,1032.0,2088.0,2040.0,27000.0,3.460303
2014-05-28,4.2575,73.705,6.220000000000001,77.211,3.597,3.5300000000000002,62.230000000000004,13539.283333333331,1049.8000000000002,7.444000000000001,37.68333333333334,0.960607498813479,1056.0,1104.0,2160.0,2136.0,27420.0,3.4655464
2014-05-29,4.515000000000001,75.5,5.98,76.57,3.584,3.46,62.63,13758.633333333331,1044.4,7.448,37.55,0.8979591836734694,1056.0,1176.0,2232.0,2232.0,27840.0,3.4655464
2014-05-30,3.585,72.239,6.255000000000001,77.49199999999999,3.666,3.48,62.38,14609.4,1200.0,7.446,37.93333333333334,0.8979591836734694,1056.0,1176.0,2232.0,2280.0,28368.0,3.4538977
2014-05-31,3.975,73.814,6.105,77.68299999999999,3.53,3.49,62.44,12986.966666666667,970.8,7.4,37.46666666666667,0.9361702127659576,1056.0,1128.0,2184.0,2256.0,26904.0,3.4588459
2014-06-01,3.8325,73.81649999999999,5.710000000000001,77.73249999999999,3.501,3.5650000000000004,62.345,14331.483333333334,929.4,7.370000000000001,38.78333333333333,1.0046704722366373,1056.0,1056.0,2112.0,2088.0,27000.0,3.4353285
2014-06-02,3.69,73.81899999999999,5.315,77.782,3.472,3.64,62.25,15676.0,888.0,7.340000000000001,40.1,1.0731707317073171,1056.0,984.0,2040.0,1920.0,27096.0,3.4076889
2014-06-03,4.3100000000000005,71.84,6.79,76.43,3.5420000000000003,3.55,62.49,13836.433333333334,1122.0,7.37,39.98,0.9130434782608696,1008.0,1104.0,2112.0,2208.0,25440.0,3.4730515
2014-06-04,3.9,74.249,4.86,77.816,3.606,3.535,62.04,14443.133333333335,1189.6,7.384,39.88,0.8958333333333334,1032.0,1152.0,2184.0,2208.0,25800.0,3.3908467
2014-06-05,2.41,69.92,5.91,76.48,3.5780000000000003,3.505,62.33,13787.5,1052.8,7.386,39.74,0.9777777777777776,1056.0,1080.0,2136.0,2160.0,27360.0,3.4012105
2014-06-06,2.62,73.90800000000002,5.865,77.686,3.544,3.44,62.42,13853.233333333334,1126.4,7.386,40.0,1.075,1032.0,960.0,1992.0,2040.0,25656.0,3.3964703
2014-06-07,3.845,73.90799999999999,5.475,77.686,3.5160000000000005,3.4450000000000003,62.48,16368.0,1104.0,7.374,40.08,1.048780487804878,1032.0,984.0,2016.0,1968.0,25560.0,3.4387133
2014-06-08,5.19,76.57,5.69,80.92,3.508,3.425,62.27,14349.9,1201.2,7.390000000000001,40.0,1.0232558139534884,1056.0,1032.0,2088.0,2136.0,25200.0,3.26129
2014-06-09,4.93,73.76700000000001,5.7,76.791,3.5,3.495,63.28,14382.0,1128.0,7.346000000000001,39.98,1.0232558139534884,1056.0,1032.0,2088.0,2136.0,26040.0,3.4491105
2014-06-10,4.7575,74.0325,5.869999999999999,77.5865,3.5620000000000003,3.5025,62.91,13737.283333333333,1101.8,7.33,40.019999999999996,1.0482132728304028,1056.0,1008.0,2064.0,2112.0,26328.0,3.4496033
2014-06-11,4.585,74.298,6.039999999999999,78.38199999999999,3.624,3.51,62.54,13092.566666666666,1075.6,7.314,40.06,1.0731707317073171,1056.0,984.0,2040.0,2088.0,26616.0,3.467474
2014-06-12,3.8,72.91,5.93,75.55,3.65,3.47,62.81,13594.0,1112.0,7.368,40.08,1.0232558139534884,1056.0,1032.0,2088.0,2064.0,26256.0,3.4612174
2014-06-13,4.57,73.76700000000001,5.9,76.791,3.648,3.465,63.14,14212.56666666667,1190.0,7.37,40.08,1.0,1032.0,1032.0,2064.0,2112.0,26040.0,3.4559672
2014-06-14,4.68,74.016,6.055,77.706,3.616,3.46,62.66,15224.0,912.0,7.380000000000001,40.260000000000005,1.0975609756097562,1080.0,984.0,2064.0,2064.0,26376.0,3.4588459
2014-06-15,4.145,79.71,5.675,76.54,3.5780000000000003,3.455,63.12,13628.033333333331,1100.8,7.354000000000001,40.1,0.9361702127659576,1056.0,1128.0,2184.0,2160.0,26088.0,3.4396749
2014-06-16,4.17,74.55300000000001,5.140000000000001,77.45,3.518,3.43,62.95,14802.0,1008.0,7.444,40.38,0.9361702127659576,1056.0,1128.0,2184.0,2160.0,25896.0,3.3877985
2014-06-17,3.965,72.0,5.525,76.2,3.6020000000000003,3.435,62.9,14361.1,1196.0,7.4,40.1,1.0,1056.0,1056.0,2112.0,2088.0,25872.0,3.4438672
2014-06-18,4.09,74.69500000000001,6.365,78.584,3.58,3.4800000000000004,62.62,13659.366666666665,1121.0,7.409999999999999,40.24,1.1,1056.0,960.0,2016.0,1968.0,25368.0,3.4730515
2014-06-19,4.65,73.13,6.529999999999999,73.4,3.592,3.45,63.02,12623.033333333333,1020.8,7.372,40.08,1.375,1056.0,768.0,1824.0,1800.0,23472.0,3.3952258
2014-06-20,4.315,74.22200000000001,6.59,78.465,3.614,3.405,62.98,12865.333333333334,963.1333333333332,7.395999999999999,39.98,1.4666666666666666,1056.0,720.0,1776.0,1848.0,24120.0,3.3670955
2014-06-21,3.905,73.912,6.095,78.51299999999999,3.812,3.4400000000000004,62.45,15396.0,984.0,7.386000000000001,39.760000000000005,0.9772727272727272,1032.0,1056.0,2088.0,2112.0,24696.0,3.4588459
2014-06-22,4.449999999999999,73.9555,6.5625,77.63,3.644,3.4525,62.63,15339.0,1020.0,7.404,39.980000000000004,0.898021476904972,1022.0,1146.0,2168.0,2151.5,25035.5,3.4655464
2014-06-23,4.994999999999999,73.99900000000001,7.029999999999999,76.747,3.4760000000000004,3.465,62.81,15282.0,1056.0,7.422,40.2,0.8187702265372169,1012.0,1236.0,2248.0,2191.0,25375.0,3.4651265
2014-06-24,5.6899999999999995,73.96900000000001,6.6499999999999995,77.1045,3.482,3.4375,62.59,13918.383333333333,1044.9666666666667,7.454000000000001,40.35000000000001,0.6923686215144855,883.5,1285.0,2168.5,1947.0,24629.0,3.4640892
2014-06-25,6.385,73.93900000000001,6.27,77.462,3.4879999999999995,3.41,62.37,12554.766666666666,1033.9333333333332,7.4860000000000015,40.50000000000001,0.5659670164917541,755.0,1334.0,2089.0,1703.0,23883.0,3.43768
2014-06-26,4.875,74.553,6.289999999999999,71.41,3.526,3.555,62.18,13822.233333333334,1094.4,7.476000000000001,40.36,0.7311220889202541,1036.0,1417.0,2453.0,2117.0,25955.0,3.467474
2014-06-27,4.868333333333333,74.732,6.425,71.71666666666667,3.538,3.5533333333333332,62.10333333333333,13399.722222222223,1061.4666666666667,7.446666666666667,40.24666666666667,0.7845527730848832,1043.6666666666667,1340.6666666666667,2384.3333333333335,2062.3333333333335,25161.333333333332,3.467474
2014-06-28,4.861666666666667,74.911,6.56,72.02333333333333,3.5500000000000003,3.5516666666666667,62.02666666666667,12977.211111111112,1028.5333333333333,7.417333333333334,40.13333333333333,0.8379834572495123,1051.3333333333333,1264.3333333333333,2315.6666666666665,2007.6666666666667,24367.666666666668,3.4655464
2014-06-29,4.855,75.09,6.695,72.33,3.5620000000000003,3.55,61.95,12554.7,995.6,7.388,40.02,0.8914141414141414,1059.0,1188.0,2247.0,1953.0,23574.0,3.4640892
2014-06-30,3.76,73.932,6.15,77.659,3.614,3.605,62.04,15600.0,1152.0,7.43,40.0,0.7443502824858758,1054.0,1416.0,2470.0,1971.0,24632.0,3.466795
2014-07-01,4.665,68.93,6.445,73.71,3.604,3.54,62.32,13901.766666666666,1120.0,7.182666666666667,40.443,0.9777777777777776,1056.0,1080.0,2136.0,1992.0,25584.0,3.4730515
2014-07-02,4.205,73.85499999999999,6.574999999999999,77.94000000000001,3.604,3.56,62.5,12943.166666666666,992.3333333333333,7.295999999999999,40.28,1.2285714285714286,1032.0,840.0,1872.0,1992.0,24240.0,3.449912
2014-07-03,4.855,73.36,6.445,74.87,3.604,3.405,61.74,12271.1,951.1333333333332,7.296666666666667,40.51833333333333,1.0714285714285714,1080.0,1008.0,2088.0,2184.0,23904.0,3.4588459
2014-07-04,3.85,74.233,6.220000000000001,77.83900000000001,3.652,3.45,62.46,14462.133333333335,1196.8,7.323333333333333,40.38766666666667,0.9333333333333332,1008.0,1080.0,2088.0,2232.0,25608.0,3.4678082
2014-07-05,4.655,73.087,6.425,76.692,3.652,3.38,62.81,14134.0,1200.0,7.356,40.1,1.05,1008.0,960.0,1968.0,2088.0,26232.0,3.4676497
2014-07-06,4.355,74.6,4.895,74.21,3.72,3.6,62.9,13455.633333333331,987.2,7.28,40.327666666666666,0.8301886792452831,1056.0,1272.0,2328.0,2136.0,24744.0,3.3851314
2014-07-07,5.595,74.69500000000001,6.3,78.584,3.72,3.625,62.5,14324.0,1272.0,7.336,40.16,1.2222222222222223,1056.0,864.0,1920.0,2040.0,25344.0,3.4618704
2014-07-08,4.445,73.54,6.725,76.56,3.612000000000001,3.82,62.77,13699.533333333335,1131.6,7.289999999999999,40.44233333333333,1.1428571428571428,1152.0,1008.0,2160.0,1872.0,25128.0,3.4730515
2014-07-09,5.015000000000001,74.551,6.555,78.85900000000001,3.0933333333333337,3.535,63.34,12905.466666666667,1135.6,7.374,40.24,1.5,1152.0,768.0,1920.0,1536.0,22200.0,3.1473682
2014-07-10,3.605,75.61,5.335,77.56,3.0450000000000004,3.485,63.28,12756.466666666667,1039.2,7.383333333333333,40.483666666666664,1.2702702702702702,1128.0,888.0,2016.0,1584.0,20688.0,3.0518525
2014-07-11,4.3,73.603,5.065,79.03799999999998,3.0450000000000004,3.25,63.71,12977.466666666667,1073.2,7.376666666666666,40.585,1.1944444444444444,1032.0,864.0,1896.0,1920.0,20856.0,2.9964254
2014-07-12,4.3,74.69,6.76,78.05,3.0900000000000003,3.165,63.32,13988.333333333334,1120.0,7.158333333333332,39.38333333333333,1.1944444444444444,1032.0,864.0,1896.0,2112.0,21120.0,3.1473682
2014-07-13,4.74,77.44,5.535,76.9,2.8966666666666665,3.135,63.8,13218.633333333331,1198.7333333333331,7.1675,40.501666666666665,1.2285714285714286,1032.0,840.0,1872.0,2064.0,19968.0,3.0087006
2014-07-14,4.404999999999999,74.58200000000001,5.539999999999999,78.17999999999999,2.9966666666666666,3.0700000000000003,63.54,13358.333333333334,1360.0,7.2,40.15,1.1944444444444444,1032.0,864.0,1896.0,2040.0,20352.0,3.0864308
2014-07-15,4.07,73.45,4.955,77.6,3.1300000000000003,3.225,63.93,14048.233333333334,1228.0,7.07,40.08333333333333,1.7083057895015628,986.4,607.2,1593.6,1792.8,22795.2,2.9446177
2014-07-16,4.95,70.78800000000001,5.609999999999999,78.74200000000002,3.098333333333333,2.945,64.36,14385.366666666665,1166.0,7.164999999999999,40.25,1.4902334403947308,952.8,693.6,1646.4,1720.8,27470.4,3.036823
2014-07-17,4.625,70.65,5.37,78.77,3.1333333333333333,3.125,64.25,14953.466666666665,1295.2,7.0775,40.022,1.7016391228348957,981.6,607.2,1588.8,1740.0,23371.2,3.02997
2014-07-18,4.55,74.893,5.225,78.446,3.153333333333333,3.125,64.25,14818.1,1304.8,7.1,40.11666666666666,1.6862224561682293,976.8,612.0,1588.8,1754.4,23340.0,3.088324
2014-07-19,3.84,74.345,5.775,78.409,3.168333333333333,3.215,64.83,12811.666666666666,1480.0,7.231666666666666,40.55,1.662489332650623,957.6,616.8,1574.4,1706.4,23872.8,3.1043296
2014-07-20,3.575,77.02,5.36,77.49,3.116666666666667,3.1950000000000003,64.38,13847.733333333334,1176.0,7.115,40.08333333333333,1.7083057895015625,986.4,607.2,1593.6,1792.8,22795.2,2.9759197
2014-07-21,3.995,74.049,5.78,78.549,3.1533333333333338,3.1500000000000004,64.85,13996.666666666666,1520.0,7.211666666666666,40.35,1.4886825144688047,945.6,691.2,1636.8,1783.2,25884.0,3.1043296
2014-07-22,4.37,69.54,4.805,78.41,3.14,3.1,64.52,14368.56666666667,1282.4,7.140000000000001,40.08333333333333,1.7083057895015628,986.4,607.2,1593.6,1792.8,22795.2,2.9275815
2014-07-23,4.359999999999999,71.95200000000001,4.66,78.27,3.1566666666666663,3.1950000000000003,65.44,13887.666666666666,1050.0,7.27,40.36666666666667,1.4536090107202528,943.4,706.2,1649.6,1795.9,23489.9,3.0697076
2014-07-24,3.4400000000000004,76.4,4.57,78.06,3.0933333333333337,3.13,64.54,13563.266666666668,1120.8,7.1325,40.08333333333333,1.7083057895015628,986.4,607.2,1593.6,1792.8,22795.2,2.86878
2014-07-25,4.47,75.33399999999999,4.8,79.49799999999998,3.108333333333333,2.8600000000000003,64.3,14117.9,1118.0,7.12,40.08333333333333,1.7083057895015625,986.4,607.2,1593.6,1792.8,22795.2,2.915175
2014-07-26,3.94,73.696,4.82,78.973,3.12,2.895,65.58,13575.0,1260.0,7.178333333333334,40.28333333333334,1.3987349771488031,933.8,723.0,1656.8,1781.5,24932.3,2.9246292
2014-07-27,3.735,77.28,5.53,77.34,3.158333333333333,3.035,65.18,14193.633333333331,1137.2,7.1775,40.08333333333333,1.7083057895015625,986.4,607.2,1593.6,1792.8,22795.2,3.0952547
2014-07-28,3.98,73.926,3.68,77.912,3.186666666666667,3.105,64.81,14006.666666666666,1240.0,7.253333333333334,40.63333333333333,1.5252455176894169,840.0,607.2,1447.2,1584.0,23755.2,3.0058637
2014-07-29,4.115,73.59,5.66,77.4,3.14,3.095,64.69,14633.43333333333,1293.8,7.1825,40.08333333333333,1.7083057895015628,986.4,607.2,1593.6,1792.8,22795.2,3.008791
2014-07-30,4.24,72.89399999999998,5.795,80.06299999999999,3.105,3.135,66.16,14404.0,1104.0,7.156666666666666,40.583333333333336,1.7057524233275068,967.2,597.6,1564.8,1704.0,22936.8,3.0405662
2014-07-31,4.005,75.89,6.59,76.69,3.1183333333333336,3.125,65.24,14243.333333333332,1102.6,7.165000000000001,40.08333333333333,1.7083057895015628,986.4,607.2,1593.6,1792.8,22795.2,3.025463
2014-08-01,3.6,73.673,5.25,77.5,3.115,3.0,65.0,13857.4,1047.2,7.341666666666666,40.4,0.9565217391304348,1056.0,1104.0,2160.0,2208.0,27624.0,3.0475202
2014-08-02,3.615,74.71199999999999,5.22,78.001,3.115,3.12,65.18,13955.0,1420.0,7.341666666666666,40.4,2.333333333333333,1008.0,432.0,1440.0,1968.0,17616.0,2.9871008
2014-08-03,4.45,76.61,4.345,76.68,3.115,3.03,65.48,12229.666666666666,1196.0,7.341666666666666,40.266666666666666,1.8695652173913044,1032.0,552.0,1584.0,1968.0,17472.0,2.925588
2014-08-04,4.32,74.76500000000001,5.705,78.53099999999999,3.1283333333333325,3.09,66.3,14865.0,1460.0,7.191666666666666,40.43333333333333,1.5172413793103448,1056.0,696.0,1752.0,2016.0,17904.0,3.0688446
2014-08-05,3.735,73.26,6.365,77.36,3.1283333333333325,3.075,66.29,11107.333333333334,976.0,7.191666666666666,40.43333333333333,1.3548387096774193,1008.0,744.0,1752.0,1992.0,18552.0,3.0994914
2014-08-06,3.97125,73.40425,6.206250000000001,77.5825,3.126666666666666,3.08,66.0775,11830.5,985.5,7.235833333333333,40.44166666666666,1.3744623655913977,1014.0,738.0,1752.0,1962.0,20220.0,3.1063178
2014-08-07,4.2075,73.54850000000002,6.0475,77.80499999999999,3.1249999999999996,3.085,65.86500000000001,12553.666666666668,995.0,7.279999999999999,40.449999999999996,1.3940860215053763,1020.0,732.0,1752.0,1932.0,21888.0,3.1109936
2014-08-08,4.44375,73.69275000000002,5.88875,78.02749999999999,3.123333333333333,3.0900000000000003,65.6525,13276.833333333334,1004.5,7.324166666666667,40.45833333333333,1.4137096774193547,1026.0,726.0,1752.0,1902.0,23556.0,3.0912213
2014-08-09,4.68,73.83700000000002,5.73,78.24999999999999,3.1216666666666666,3.095,65.44,14000.0,1014.0,7.368333333333333,40.46666666666666,1.4333333333333331,1032.0,720.0,1752.0,1872.0,25224.0,3.0855746
2014-08-10,4.865,67.4,5.505,76.27,3.1216666666666666,3.105,64.89,12941.766666666666,1011.2,7.368333333333333,40.46666666666666,1.4666666666666666,1056.0,720.0,1776.0,1944.0,23232.0,3.08616
2014-08-11,3.99,72.60400000000001,6.125,77.434,3.17,3.2,65.4,14206.666666666666,880.0,7.31,40.21666666666667,1.4482758620689655,1008.0,696.0,1704.0,1872.0,22968.0,3.1689103
2014-08-12,3.79,74.01,5.51,77.74,3.17,3.1,65.11,13425.866666666669,1076.0,7.31,40.18,1.6296296296296295,1056.0,648.0,1704.0,1872.0,23280.0,3.144103
2014-08-13,4.045,73.34700000000001,5.64,77.413,3.135,3.145,65.37,12578.2,999.1333333333332,7.383333333333334,40.26,1.34375,1032.0,768.0,1800.0,1920.0,23880.0,3.0642283
2014-08-14,3.01,71.34,6.605,78.38,3.135,3.09,65.41,12599.533333333333,1021.1333333333334,7.383333333333334,40.26,1.1891891891891893,1056.0,888.0,1944.0,2088.0,23664.0,3.027378
2014-08-15,3.64,74.391,5.4,78.205,3.135,2.99,65.07,12599.533333333333,1021.1333333333334,7.383333333333334,40.26,1.1388888888888888,984.0,864.0,1848.0,2016.0,23760.0,3.0634108
2014-08-16,4.085,73.18499999999999,4.855,77.489,3.141666666666667,3.06,65.3,14075.0,960.0,7.285,40.36,1.3333333333333333,1056.0,792.0,1848.0,1968.0,23136.0,3.075716
2014-08-17,3.64,75.97,5.8100000000000005,77.0,3.141666666666667,3.175,65.35,12936.766666666666,1032.8,7.285,40.36,1.3333333333333333,1056.0,792.0,1848.0,1968.0,23232.0,3.12732
2014-08-18,4.404999999999999,73.821,5.43,77.692,3.143333333333333,3.145,65.31,14298.333333333334,1080.0,7.266666666666666,40.16,1.2647058823529411,1032.0,816.0,1848.0,2064.0,22608.0,3.1460612
2014-08-19,4.58,74.06,5.265000000000001,77.49,3.143333333333333,3.18,64.72,13849.416666666666,1123.6,7.266666666666666,40.16,1.34375,1032.0,768.0,1800.0,1920.0,21936.0,3.1281848
2014-08-20,3.85,73.95,6.4,77.761,3.12,3.08,65.17,13907.85,1140.4,7.576666666666668,40.2,1.303030303030303,1032.0,792.0,1824.0,1968.0,21984.0,3.142125
2014-08-21,4.24,75.34,5.095,77.97,3.12,3.105,65.64,14035.166666666668,1114.0,7.576666666666668,40.220000000000006,1.257907542579075,1034.0,822.0,1856.0,1927.0,22835.0,3.0011773
2014-08-22,4.2,74.28899999999999,5.0,78.387,3.12,3.105,65.64,13307.783333333331,1022.8,7.576666666666668,40.220000000000006,1.2647058823529411,1032.0,816.0,1848.0,1992.0,21720.0,2.9891336
2014-08-23,4.125,73.95,5.4350000000000005,77.761,3.135,3.115,65.64,14831.666666666666,960.0,7.151666666666666,40.3,1.2647058823529411,1032.0,816.0,1848.0,2016.0,22008.0,3.0703852
2014-08-24,4.325,71.07,5.505,76.89,3.135,3.09,65.23,13018.966666666667,1097.6,7.390000000000001,40.14,1.2285714285714286,1032.0,840.0,1872.0,2088.0,22536.0,3.0941215
2014-08-25,3.755,74.22800000000001,5.609999999999999,78.175,3.0766666666666667,3.055,66.14,14338.333333333334,960.0,7.393333333333333,40.17999999999999,1.2571428571428571,1056.0,840.0,1896.0,2040.0,22128.0,3.0795941
2014-08-26,3.95,71.62,5.18,78.36,3.0766666666666667,3.055,65.32,13985.416666666666,1168.0,7.415,40.17999999999999,1.4193548387096775,1056.0,744.0,1800.0,1968.0,22032.0,3.0208426
2014-08-27,3.565,73.61799999999998,5.385,77.78099999999999,3.123333333333333,3.08,65.62,13900.583333333334,1087.6,7.425,40.24,1.4666666666666666,1056.0,720.0,1776.0,1944.0,21888.0,3.0648096
2014-08-28,4.085,71.45,5.675,78.9,3.066666666666667,3.055,66.25,12788.833333333332,1015.6,7.408333333333334,40.24,1.5172413793103448,1056.0,696.0,1752.0,1872.0,21624.0,3.035445
